park_id,name_en,name_tc,name_sc,displayAddress_en,displayAddress_tc,displayAddress_sc,latitude,longitude,district_en,district_tc,district_sc,contactNo,opening_status,height,remark_en,remark_tc,remark_sc,carpark_photo
tdc14p7740,Shun Lee Car Park  C,順利C停車場,顺利C停车场,"Shun Lee Commercial Centre, 15 Lee On Road, Kwun Tong, Kowloon",九龍觀塘利安道15號順利商場,九龙观塘利安道15号顺利商场,22.33008,114.226715,Kwun Tong,觀塘區,观塘区,2830 3845,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p7740.jpg
tdc14p7742,Shun On Car Park ,順安停車場,顺安停车场,"Shun On Commercial Centre, 1 Lee On Road, Kwun Tong, Kowloon",九龍觀塘利安道1號順安商場,九龙观塘利安道1号顺安商场,22.328085,114.226643,Kwun Tong,觀塘區,观塘区,2830 3845,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p7742.jpg
tdc14p8423,Oi Man Car Park ,愛民停車場,爱民停车场,"Oi Man Plaza, 60 Chung Hau Street, Ho Man Tin, Kowloon",九龍何文田忠孝街60號愛民廣場,九龙何文田忠孝街60号爱民广场,22.3112762,114.1792853,Kowloon City,九龍城區,九龙城区,2788 3070,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8423.jpg
tdc14p8424,Ho Man Tin Car Park ,何文田停車場,何文田停车场,"Homantin Plaza, 80 Fat Kwong Street, Ho Man Tin, Kowloon",九龍何文田佛光街80號何文田廣場,九龙何文田佛光街80号何文田广场,22.315026,114.182131,Kowloon City,九龍城區,九龙城区,2788 3070,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8424.jpg
tdc14p8426,Hung Hom Car Park ,紅磡停車場,红磡停车场,"Hung Hom Estate Retail and Car Park, 9 Dyer Avenue, Hung Hom, Kowloon",九龍紅磡戴亞街9號紅磡邨商舖及停車場,九龙红磡戴亚街9号红磡邨商舖及停车场,22.307175,114.188498,Kowloon City,九龍城區,九龙城区,2788 3070,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8426.jpg
tdc14p8428,Hoi Fu Car Park ,海富停車場,海富停车场,"Hoi Fu Shopping Centre, 2 Hoi Ting Road, Mong Kok, Kowloon",九龍旺角海庭路2號海富商場,九龙旺角海庭路2号海富商场,22.31575,114.165453,Yau Tsim Mong,油尖旺區,油尖旺区,2788 3070,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8428.jpg
tdc14p8502,Butterfly Inner Car Park,蝴蝶停車場,蝴蝶停车场,"Butterfly Plaza, 1 Wu Chui Road, Tuen Mun, New Territories",新界屯門湖翠路1號蝴蝶廣場,新界屯门湖翠路1号蝴蝶广场,22.37566,113.962962,Tuen Mun,屯門區,屯门区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8502.jpg
tdc14p8511,Sam Shing Car Park ,三聖停車場,三圣停车场,"Sam Shing Commercial Centre, 6 Sam Shing Street, Tuen Mun,  New Territories",新界屯門三聖街6號三聖商場,新界屯门三圣街6号三圣商场,22.380657,113.978527,Tuen Mun,屯門區,屯门区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p8511.jpg
tdc6p7,Po Shek Wu Estate,寶石湖邨,宝石湖邨,"Choi Yuen Road, Sheung Shui, N.T.",新界上水寶石湖路與彩園路路口,新界上水宝石湖路与彩园路路口,22.50333,114.1247,North,北區,北区,2739 0831,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdc6p7.jpg
tdc16p544,Tuen Mun Government Office,屯門政府合署,屯门政府合署,"No. 1 Tuen Hi Road, Tuen Mun",屯門屯喜路1號,屯门屯喜路1号,22.3899712106,113.9763359174,Tuen Mun,屯門區,屯门区,96828850,OPEN,0.0,"Height Limit: 2.6
","高度限制: 2.6
","高度限制: 2.6
",http://resource.data.one.gov.hk/td/carpark/tdc16p544.jpg
tdc6p10,Cheung Ching Estate Carpark,長青邨停車場,长青邨停车场,"Cheung Ching Estate Carpark Tsing Yi, NT",新界青衣長青邨,新界青衣长青邨,22.34520075,114.109138703,Kwai Tsing,葵青區,葵青区,93870562,OPEN,0.0,"Height Limit: NIL
24hours on duty","高度限制: 不適用
24小時開放","高度限制: 不适用
24小时开放",http://resource.data.one.gov.hk/td/carpark/tdc6p10.jpg
tdc6p11,Cheung Shan Estate Carpark,象山邨停車場,象山邨停车场,"Cheung Shan Estate Carpark Tsuen Wan, NT",新界荃灣象山邨,新界荃湾象山邨,22.378625303,114.130549011,Tsuen Wan,荃灣區,荃湾区,98455563,OPEN,0.0,"Height Limit: 1.8(Applicable to Private Cars/Vans)
24hours on duty","高度限制: 1.8(此高度限制適用於私家車/客貨車)
24小時開放","高度限制: 1.8(此高度限制适用于私家车/客货车)
24小时开放",http://resource.data.one.gov.hk/td/carpark/tdc6p11.jpg
tdc6p12,Lung Poon Court Carpark,龍蟠苑停車場,龙蟠苑停车场,"Lung Poon Court Carpark Diamond Hill, Kln",九龍鑽石山龍蟠苑,九龙钻石山龙蟠苑,22.341731028,114.20028889,Wong Tai Sin,黃大仙區,黄大仙区,28303845,OPEN,0.0,"Height Limit: 1.8 (Applicable to Private Cars/Vans)
24hours on duty","高度限制: 1.8 (此高度限制適用於私家車/客貨車)
24小時開放","高度限制: 1.8 (此高度限制适用于私家车/客货车)
24小时开放",http://resource.data.one.gov.hk/td/carpark/tdc6p12.jpg
tdc6p8,Kwai Shing West Estate Carpark,葵盛西邨停車場,葵盛西邨停车场,"Kwai Shing (West) Estate Carpark Kwai Chung, NT ",新界葵涌葵盛西邨,新界葵涌葵盛西邨,22.362299167,114.123577257,Kwai Tsing,葵青區,葵青区,98553566,OPEN,0.0,"Height Limit: 1.9 (Applicable to Private Cars/Vans)
24hours on duty","高度限制: 1.9 (此高度限制適用於私家車/客貨車)
24小時開放","高度限制: 1.9 (此高度限制适用于私家车/客货车)
24小时开放",http://resource.data.one.gov.hk/td/carpark/tdc6p8.jpg
tdc6p9,Lai King Estate Carpark,荔景邨停車場,荔景邨停车场,"Lai King Estate Carpark Kwai Chung, NT",新界葵涌荔景邨,新界葵涌荔景邨,22.350990252,114.126459924,Kwai Tsing,葵青區,葵青区,91365567,OPEN,0.0,"Height Limit: N/A
24hours on duty","高度限制: 不適用
24小時開放","高度限制: 不适用
24小时开放",http://resource.data.one.gov.hk/td/carpark/tdc6p9.jpg
tdc17p1,WKCD Xiqu Centre Car Park,西九文化區戲曲中心停車場,西九文化区戏曲中心停车场,"88 Austin Road West, Tsim Sha Tsui, Kowloon ",九龍尖沙咀柯士甸道西88號,九龙尖沙咀柯士甸道西88号,22.302356716,114.167349602,Yau Tsim Mong,油尖旺區,油尖旺区,,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
24 hours","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
24小時","高度限制: 2.45 (此高度限制适用于私家车/客货车)
24小时",http://resource.data.one.gov.hk/td/carpark/tdc17p1.jpg
tdc1p5,Lee Garden Three Car Park,利園三期停車場,利园三期停车场,"1 Sunning Road, Causeway Bay, Hong Kong",香港 銅鑼灣 新寧道1號,香港 铜锣湾 新宁道1号,22.277647169,114.185359006,Wan Chai,灣仔區,湾仔区,,OPEN,2.4,"Height Limit: 
Electric Vehicle Charging Service is now available at B3/F of Lee Garden One Car Park (1 no.), B1/F of Lee Garden Two Car Park (1 no.), B3/F of Lee Garden Three Car Park (9 nos.) and 4/F of Leighton Car Park (1 no.). 

Tesla Superchargers are also in service on the B3/F of Lee Garden One Car Park (2 nos.).
","高度限制: 
12個電動車充電服務已分別於利園一期停車場B3樓(1個)、利園二期停車場B1樓(1個)、利園三期停車場B3樓(9個)及禮頓中心停車場4樓(1個)正式投入服務。

2個Tesla Supercharger現也於利園一期停車場B3樓正式投入服務。","高度限制: 
12个电动车充电服务已分别于利园一期停车场B3楼(1个)、利园二期停车场B1楼(1个)、利园三期停车场B3楼(9个)及礼顿中心停车场4楼(1个)正式投入服务。

2个Tesla Supercharger现也于利园一期停车场B3楼正式投入服务。",http://resource.data.one.gov.hk/td/carpark/tdc1p5.jpg
tdc17p2,Zone E Car Park,E區停車場,E区停车场,"West Kowloon Cultural District, No.36 Museum Drive, Kowloon, Hong Kong",香港九龍西九文化區博物館路36號,香港九龙西九文化区博物馆路36号,22.301372571,114.158341115,Yau Tsim Mong,油尖旺區,油尖旺区,52820288,OPEN,0.0,"Height Limit: 2.1 (Applicable to Private Cars/Vans)
24 hours","高度限制: 2.1 (此高度限制適用於私家車/客貨車)
24小時","高度限制: 2.1 (此高度限制适用于私家车/客货车)
24小时",http://resource.data.one.gov.hk/td/carpark/tdc17p2.jpg
tdc17p3,PSO Car Park,項目辦公室停車場,项目办公室停车场,"Project Site Office, WKCD, Kowloon, Hong Kong",香港九龍西九文化區項目辦公室,香港九龙西九文化区项目办公室,22.302552693,114.156506313,Yau Tsim Mong,油尖旺區,油尖旺区,,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
07:00-23:00","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
07:00-23:00","高度限制: 2.45 (此高度限制适用于私家车/客货车)
07:00-23:00",http://resource.data.one.gov.hk/td/carpark/tdc17p3.jpg
tdc2p8,Airport Car Park 3 - Urban & Lantau Taxi (HOURLY),機場三號停車場 - 市區及大嶼山的士(時租),机场三号停车场 - 市区及大屿山的士(时租),"Sky Plaza Road Central, Hong Kong International Airport, Lantau",大嶼山香港國際機場翔天中路,大屿山香港国际机场翔天中路,22.31267043,113.9367046,Islands,離島區,离岛区,2183 4630,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc2p8.jpg
tdc2p9,Airport Car Park 3 - Urban & Lantau Taxi (LONG-TER,機場三號停車場 - 市區及大嶼山的士(長期停放),机场三号停车场 - 市区及大屿山的士(长期停放),"Sky Plaza Road Central, Hong Kong International Airport, Lantau",大嶼山香港國際機場翔天中路,大屿山香港国际机场翔天中路,22.31249673,113.937091,Islands,離島區,离岛区,2183 4630,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc2p9.jpg
tdc2p10,Airport Car Park 3 - Light Goods Vehicle (HOURLY),機場三號停車場 - 輕型貨車(時租),机场三号停车场 - 轻型货车(时租),"Sky Plaza Road Central, Hong Kong International Airport, Lantau",大嶼山香港國際機場翔天中路,大屿山香港国际机场翔天中路,22.314164,113.9374,Islands,離島區,离岛区,2183 4630,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc2p10.jpg
tdc2p11,Airport Car Park 3 - Light Goods Vehicle (LONG-TER,機場三號停車場 - 輕型貨車(長期停放),机场三号停车场 - 轻型货车(长期停放),"Sky Plaza Road Central, Hong Kong International Airport, Lantau",大嶼山香港國際機場翔天中路,大屿山香港国际机场翔天中路,22.31220107,113.936833,Islands,離島區,离岛区,2183 4630,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc2p11.jpg
